clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,asxwr,16000,0.0636080786681756,2000,0.0001,peak
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur500ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0061377231723662,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0007252644072927,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0493910018510133,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0055924142783594,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0850892981765438,2000,0.0001,peak
voxconverse_ylnza_055_1000ms,voxconverse_ylnza_055_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_ylnza_055_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,ylnza,16000,0.0290137728432514,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur20ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.002355197619095,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur80ms_snr+10dB.wav,SPEECH,voxconverse,qzwxa,16000,0.0215416372769843,2000,0.0001,peak
voxconverse_qjgpl_005_1000ms,voxconverse_qjgpl_005_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/voxconverse_qjgpl_005_1000ms_dur80ms_snr+20dB.wav,SPEECH,voxconverse,qjgpl,16000,0.0205614652710517,2000,0.0001,peak
voxconverse_qjgpl_005_1000ms,voxconverse_qjgpl_005_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_qjgpl_005_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,qjgpl,16000,0.1006567093615696,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur200ms_snr+20dB,200,20,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur200ms_snr+20dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0004562900467891,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur60ms_snr+10dB,60,10,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur60ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.012958600827931,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0028158230288452,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur1000ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.2700140647597989,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur20ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0236186681762871,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur100ms_snr-10dB.wav,SPEECH,voxconverse,qzwxa,16000,0.0738428967213142,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0052574668640107,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,zidwg,16000,0.011311335599822,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,gocbm,16000,0.0369354505323995,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,zidwg,16000,0.0755192316361878,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0155679483158024,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0009058030706485,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur80ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0235747943865167,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur80ms_snr+0dB.wav,SPEECH,voxconverse,atgpi,16000,0.0317194324528792,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0184916730841462,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0043350297875592,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur80ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0029929820482923,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0122390241845328,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,jhdav,16000,0.1032742122015085,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur200ms_snr+5dB.wav,SPEECH,voxconverse,odkzj,16000,0.0216589469382246,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur60ms_snr+0dB.wav,SPEECH,voxconverse,uatlu,16000,0.0112287075525956,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur40ms_snr+5dB,40,5,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur40ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0013420277187959,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur60ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.054949471057727,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,iqbww,16000,0.1366394948121765,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.014958927780284,2000,0.0001,peak
esc50_2-59241-A-35_006_1000ms,esc50_2-59241-A-35_006_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_2-59241-A-35_006_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0223859056470633,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.003265599159589,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur20ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.010519134760919,2000,0.0001,peak
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0189125302080323,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur100ms_snr+0dB.wav,SPEECH,voxconverse,tlprc,16000,0.0135773777761941,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,iqbww,16000,0.1281181936885213,2000,0.0001,peak
voxconverse_jsmbi_020_1000ms,voxconverse_jsmbi_020_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_jsmbi_020_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,jsmbi,16000,0.0262966198226306,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur60ms_snr+5dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0160106965680473,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur20ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0007107107223823,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,eziem,16000,0.0121483418584693,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur500ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.4374468106012457,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0771670395499,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0892972167439965,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur500ms_snr-10dB.wav,SPEECH,voxconverse,ywcwr,16000,0.1439670843584075,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0184252386926222,2000,0.0001,peak
voxconverse_zrlyl_018_1000ms,voxconverse_zrlyl_018_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_zrlyl_018_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,zrlyl,16000,0.0172167462256615,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur500ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0173780286088933,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0035572156755259,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0410563341111889,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0215864976942984,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur100ms_snr+0dB.wav,SPEECH,voxconverse,iqbww,16000,0.0655015231409868,2000,0.0001,peak
voxconverse_kkwkn_068_1000ms,voxconverse_kkwkn_068_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_kkwkn_068_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,kkwkn,16000,0.0875312955563459,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur1000ms_snr-5dB.wav,SPEECH,voxconverse,tlprc,16000,0.153122075145126,2000,0.0001,peak
esc50_2-165801-A-48_013_1000ms,esc50_2-165801-A-48_013_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/esc50_2-165801-A-48_013_1000ms_dur500ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0056283872374226,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0563329278753926,2000,0.0001,peak
esc50_4-161099-A-47_064_1000ms,esc50_4-161099-A-47_064_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/esc50_4-161099-A-47_064_1000ms_dur1000ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.1542444358717168,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0358702533889628,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur40ms_snr+10dB.wav,SPEECH,voxconverse,xvllq,16000,0.0030496083351375,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0085824678072253,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0062694040656409,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur80ms_snr+20dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0003548226203663,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur100ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0088732860290147,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0215041896706872,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0166968404011368,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,tlprc,16000,0.0754718640874568,2000,0.0001,peak
esc50_4-175000-B-40_062_1000ms,esc50_4-175000-B-40_062_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_4-175000-B-40_062_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0062051852562904,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,kckqn,16000,0.0112392096207592,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0709821934249996,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1715541994623437,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur40ms_snr+20dB,40,20,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur40ms_snr+20dB.wav,SPEECH,voxconverse,hqyok,16000,0.0183984034955095,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0444627761708725,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0459018213509115,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0001963839047892,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur80ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0193565696112887,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0319517251718846,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0027936724550784,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur20ms_snr+0dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0044307188384881,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur1000ms_snr-10dB.wav,SPEECH,voxconverse,ywcwr,16000,0.2029964662040052,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur20ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0170833846907686,2000,0.0001,peak
voxconverse_rcxzg_031_1000ms,voxconverse_rcxzg_031_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_rcxzg_031_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,rcxzg,16000,0.0868666672250634,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0733191915826307,2000,0.0001,peak
voxconverse_ppgjx_035_1000ms,voxconverse_ppgjx_035_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/voxconverse_ppgjx_035_1000ms_dur500ms_snr+10dB.wav,SPEECH,voxconverse,ppgjx,16000,0.0344695126356797,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur40ms_snr+20dB,40,20,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur40ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0132965661346444,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur40ms_snr+20dB,40,20,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur40ms_snr+20dB.wav,SPEECH,voxconverse,jyflp,16000,0.0230855308023654,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.1069062834022317,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur200ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0173539751602664,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur100ms_snr+5dB.wav,SPEECH,voxconverse,xvllq,16000,0.0142034368823969,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur100ms_snr+0dB.wav,SPEECH,voxconverse,uatlu,16000,0.0235606568555758,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur40ms_snr+0dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0174115542743093,2000,0.0001,peak
